"AssessmentName","DisplayName","Severity","Status","StatusCause","StatusDescription","SecurityIssue","SecurityCategories","RecommendationCategory","Description","Remediation","ResourceId","ResourceName","ResourceType","ResourceGroupName","AssessmentId"
"dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc","Update vim-runtime_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc"
"36fc4c8b-6f83-2286-bd18-a8dee06246cc","Update libsystemd-shared_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/36fc4c8b-6f83-2286-bd18-a8dee06246cc"
"f2c4c27a-5d2d-efe6-2999-55f491094c3e","Update systemd-sysv_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/f2c4c27a-5d2d-efe6-2999-55f491094c3e"
"9c87e44b-3112-810f-1cbc-a0e4542e91cc","Update udev_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/9c87e44b-3112-810f-1cbc-a0e4542e91cc"
"2196a0b5-a34a-8628-d4a7-c773f9bb89a1","Update systemd_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/2196a0b5-a34a-8628-d4a7-c773f9bb89a1"
"83fe5c99-f0a9-bff8-8abb-dcd77a292f0e","Update libpam-systemd_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/83fe5c99-f0a9-bff8-8abb-dcd77a292f0e"
"64056b21-d2b8-1280-6b20-ff6e2cb29d3c","Update inetutils-telnet_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/64056b21-d2b8-1280-6b20-ff6e2cb29d3c"
"796079e2-8db1-ee46-c964-a16e1351b935","Update linux-image-generic_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/796079e2-8db1-ee46-c964-a16e1351b935"
"1ff83dc8-e1ae-ddae-abeb-4a127d89acfd","Update openssl_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/1ff83dc8-e1ae-ddae-abeb-4a127d89acfd"
"4f98d320-1618-7c02-9f37-a12c69c57961","Update libudev1_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/4f98d320-1618-7c02-9f37-a12c69c57961"
"e41d2913-a3e0-a477-1468-c987f74e9881","Update libnss-systemd_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/e41d2913-a3e0-a477-1468-c987f74e9881"
"f2ff65b7-358b-2b0b-19ef-c67ffd05f0d2","Update systemd-resolved_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/f2ff65b7-358b-2b0b-19ef-c67ffd05f0d2"
"0bbc261e-0cda-4d27-25d8-6f48031f78bb","Update libsystemd0_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/0bbc261e-0cda-4d27-25d8-6f48031f78bb"
"2138c8d4-da80-f0da-8349-6b76bf9a5bff","Update xxd_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/2138c8d4-da80-f0da-8349-6b76bf9a5bff"
"771a1d46-b6e9-3335-c85f-25f48eb55e89","Update libssl3t64_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/771a1d46-b6e9-3335-c85f-25f48eb55e89"
"f441c515-342c-8c7a-3d14-77fedfb8df60","Update tar_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/f441c515-342c-8c7a-3d14-77fedfb8df60"
"ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c","Update vim_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01","vm-demo-app-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-app-01/providers/Microsoft.Security/assessments/ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c"
"83fe5c99-f0a9-bff8-8abb-dcd77a292f0e","Update libpam-systemd_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/83fe5c99-f0a9-bff8-8abb-dcd77a292f0e"
"0bbc261e-0cda-4d27-25d8-6f48031f78bb","Update libsystemd0_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/0bbc261e-0cda-4d27-25d8-6f48031f78bb"
"e41d2913-a3e0-a477-1468-c987f74e9881","Update libnss-systemd_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/e41d2913-a3e0-a477-1468-c987f74e9881"
"666d6810-b6b9-88cd-7c10-d294a39c9928","Update libxml2_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/666d6810-b6b9-88cd-7c10-d294a39c9928"
"24cff57a-6191-a04e-dc6f-457d299851d8","Update telnet_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/24cff57a-6191-a04e-dc6f-457d299851d8"
"2138c8d4-da80-f0da-8349-6b76bf9a5bff","Update xxd_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/2138c8d4-da80-f0da-8349-6b76bf9a5bff"
"f2ff65b7-358b-2b0b-19ef-c67ffd05f0d2","Update systemd-resolved_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/f2ff65b7-358b-2b0b-19ef-c67ffd05f0d2"
"dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc","Update vim-runtime_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc"
"4f98d320-1618-7c02-9f37-a12c69c57961","Update libudev1_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/4f98d320-1618-7c02-9f37-a12c69c57961"
"f441c515-342c-8c7a-3d14-77fedfb8df60","Update tar_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/f441c515-342c-8c7a-3d14-77fedfb8df60"
"cc236e65-c4b8-4e4a-a284-2d1965badacf","Update vim-tiny_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/cc236e65-c4b8-4e4a-a284-2d1965badacf"
"796079e2-8db1-ee46-c964-a16e1351b935","Update linux-image-generic_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/796079e2-8db1-ee46-c964-a16e1351b935"
"53fd08c6-ed4e-99bf-09b4-918085ebe41f","Update systemd-dev_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/53fd08c6-ed4e-99bf-09b4-918085ebe41f"
"771a1d46-b6e9-3335-c85f-25f48eb55e89","Update libssl3t64_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/771a1d46-b6e9-3335-c85f-25f48eb55e89"
"ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c","Update vim_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01","vm-demo-web-01","Microsoft.Compute/virtualMachines","RG-INVENTORY-DEMO","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-INVENTORY-DEMO/providers/Microsoft.Compute/virtualMachines/vm-demo-web-01/providers/Microsoft.Security/assessments/ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c"
